,mean,median,year,week
2013-11-30,0.5003465,0.52,2013,48
2013-12-08,0.52786756,0.57,2013,49
2013-12-16,0.40508083,0.43,2013,51
2013-12-24,0.29484555,0.31,2013,52
2014-01-01,0.28171098,0.31,2014,1
2014-01-09,0.27490562,0.29,2014,2
2014-01-17,0.30588835,0.34,2014,3
2014-01-25,0.42277023,0.49,2014,4
2014-02-02,0.37251055,0.42,2014,5
2014-02-10,0.3283814,0.37,2014,7
2014-02-18,0.39590746,0.45,2014,8
2014-02-26,0.4298205,0.49,2014,9
2014-03-06,0.44123873,0.49,2014,10
2014-03-14,0.3956517,0.43,2014,11
2014-03-22,0.35746667,0.39,2014,12
2014-03-30,0.6105069,0.66,2014,13
2014-04-07,0.5245476,0.55,2014,15
2014-04-15,0.3831577,0.4,2014,16
2014-04-23,0.38203934,0.39,2014,17
2014-05-01,0.4583418,0.48,2014,18
2014-05-09,0.5247135,0.55,2014,19
2014-05-17,0.3712876,0.36,2014,20
2014-05-25,0.32757223,0.32,2014,21
2014-06-02,0.47582266,0.49,2014,23
2014-06-10,0.29952183,0.31,2014,24
2014-06-18,0.27988154,0.28,2014,25
2014-06-26,0.6622053,0.7,2014,26
2014-07-04,0.82760036,0.9,2014,27
2014-07-12,0.8130897,0.88,2014,28
2014-07-20,0.5956692,0.64,2014,29
2014-07-28,0.7270945,0.77,2014,31
2014-08-05,0.8259243,0.89,2014,32
2014-08-13,0.7347733,0.79,2014,33
2014-08-21,0.82002544,0.88,2014,34
2014-08-29,0.802494,0.85,2014,35
2014-09-06,0.7401644,0.79,2014,36
2014-09-14,0.6426,0.68,2014,37
2014-09-22,0.5857853,0.61,2014,39
2014-09-30,0.34809762,0.36,2014,40
2014-10-08,0.37852657,0.38,2014,41
2014-10-16,0.33487624,0.33,2014,42
2014-10-24,0.3857098,0.4,2014,43
2014-11-01,0.48163342,0.5,2014,44
2014-11-09,0.42205188,0.43,2014,45
2014-11-17,0.3725934,0.38,2014,47
