,mean,median,year,week
2012-02-29,0.30188477,0.3,2012,9
2012-03-08,0.20695597,0.2,2012,10
2012-03-16,0.42223614,0.43,2012,11
2012-03-24,0.26786792,0.27,2012,12
2012-04-01,0.20029902,0.19,2012,13
2012-04-09,0.21144614,0.19,2012,15
2012-04-17,0.721829,0.75,2012,16
2012-04-25,0.66149783,0.68,2012,17
2012-05-03,0.62745374,0.64,2012,18
2012-05-11,0.5054717,0.52,2012,19
2012-05-19,0.3063296,0.29,2012,20
2012-05-27,0.542662,0.54,2012,21
2012-06-04,0.39804646,0.4,2012,23
2012-06-12,0.42185223,0.42,2012,24
2012-06-20,0.6688937,0.7,2012,25
2012-06-28,0.36726034,0.37,2012,26
2012-07-06,0.50651586,0.53,2012,27
2012-07-14,0.47475025,0.5,2012,28
2012-07-22,0.5721451,0.6,2012,29
2012-07-30,0.4913904,0.52,2012,31
2012-08-07,0.42974332,0.44,2012,32
2012-08-15,0.4192106,0.45,2012,33
2012-08-23,0.28867134,0.3,2012,34
2012-08-31,0.18932258,0.18,2012,35
2012-09-08,0.2944557,0.27,2012,36
2012-09-16,0.40364164,0.41,2012,37
2012-09-24,0.5111916,0.53,2012,39
2012-10-02,0.4985509,0.51,2012,40
2012-10-10,0.47248432,0.48,2012,41
2012-10-18,0.37814927,0.38,2012,42
2012-10-26,0.51238966,0.53,2012,43
2012-11-03,0.55034053,0.56,2012,44
2012-11-11,0.5804293,0.61,2012,45
2012-11-19,0.4998772,0.5,2012,47
2012-11-27,0.29378617,0.29,2012,48
2012-12-05,0.42435482,0.43,2012,49
2012-12-13,0.62855154,0.65,2012,50
2012-12-21,0.58919483,0.61,2012,51
2012-12-29,0.5972652,0.62,2012,52
2013-01-06,0.4415581,0.46,2013,1
2013-01-14,0.21713665,0.22,2013,3
2013-01-22,0.29948962,0.37,2013,4
2013-01-30,0.5629839,0.62,2013,5
2013-02-07,0.4626258,0.5,2013,6
2013-02-15,0.36963797,0.38,2013,7
2013-02-23,0.5920646,0.61,2013,8
2013-03-03,0.6263654,0.66,2013,9
2013-03-11,0.4513712,0.46,2013,11
2013-03-19,0.5566646,0.57,2013,12
2013-03-27,0.71980697,0.74,2013,13
2013-04-04,0.6538468,0.68,2013,14
2013-04-12,0.66723007,0.69,2013,15
2013-04-20,0.5578822,0.57,2013,16
2013-04-28,0.37956712,0.38,2013,17
2013-05-06,0.5655709,0.59,2013,19
2013-05-14,0.5240924,0.54,2013,20
2013-05-22,0.43616894,0.44,2013,21
2013-05-30,0.67267215,0.68,2013,22
2013-06-07,0.64064634,0.64,2013,23
2013-06-15,0.39918423,0.37,2013,24
2013-06-23,0.21777853,0.17,2013,25
2013-07-01,0.24723966,0.21,2013,27
2013-07-09,0.3575555,0.34,2013,28
2013-07-17,0.26127398,0.24,2013,29
2013-07-25,0.46560916,0.48,2013,30
2013-08-02,0.3469568,0.36,2013,31
2013-08-10,0.33975804,0.36,2013,32
2013-08-18,0.46844488,0.51,2013,33
2013-08-26,0.520507,0.57,2013,35
2013-09-03,0.6504969,0.7,2013,36
2013-09-11,0.5667606,0.59,2013,37
2013-09-19,0.552612,0.58,2013,38
2013-09-27,0.63844573,0.66,2013,39
2013-10-05,0.44061378,0.46,2013,40
2013-10-13,0.72037053,0.76,2013,41
2013-10-21,0.8474777,0.89,2013,43
2013-10-29,0.51388615,0.54,2013,44
2013-11-06,0.5204101,0.54,2013,45
2013-11-14,0.452821,0.46,2013,46
2013-11-22,0.4830328,0.5,2013,47
2013-11-30,0.5613163,0.58,2013,48
2013-12-08,0.58311343,0.6,2013,49
2013-12-16,0.467481,0.48,2013,51
2013-12-24,0.43693277,0.45,2013,52
2014-01-01,0.3974312,0.41,2014,1
2014-01-09,0.3468736,0.36,2014,2
2014-01-17,0.21976121,0.21,2014,3
2014-01-25,0.32302552,0.37,2014,4
2014-02-02,0.44184753,0.45,2014,5
2014-02-10,0.35681704,0.38,2014,7
2014-02-18,0.4328844,0.46,2014,8
