SUBID,LONGITUDE,LATITUDE
8216850,38.2545,67.9914
8208440,36.823,67.9857
8201533,38.5809,68.0095
8200032,36.9287,67.9767
8216880,38.6802,67.9102
8200020,36.9638,67.9646
8200017,37.3612,67.888
8216811,37.769,67.8492
8216927,38.2224,67.8611
8216702,38.2392,67.6843
8216798,38.8958,67.7642
8216690,39.0411,67.9151
8200143,39.3295,67.9588
8216846,39.5162,67.9393
8216916,39.6633,67.9904
8123101,5.4058,59.8629
8309059,18.191,59.3057
8106435,10.687,63.4038
8306918,11.934,58.279
8123086,6.5116,60.2787
8115347,10.6755,59.747
8304706,22.5419,65.8107
8000258,15.7841,63.204
8000530,13.6244,63.8331
8000533,13.4758,63.9034
8000536,13.768,63.7669
8000543,13.1615,63.0933
8000560,15.945,63.4407
8000914,14.0734,64.1822
8000917,14.2212,64.0619
8000954,14.4867,63.9363
8300054,12.945,63.8537
8300090,12.5301,63.6451
8300218,14.2945,63.9416
8300461,16.9066,62.7823
8301008,12.6454,63.7395
8302008,12.2252,63.5777
8302107,12.7625,63.2897
8302708,14.405,63.0348
8302717,14.4739,63.1278
8302778,14.4639,63.2536
8302791,14.5116,63.1974
8302816,13.9078,63.257
8302822,14.1018,63.2498
8302828,14.2955,62.9549
8314939,15.0606,63.9444
8315307,15.3399,63.4707
8315318,16.4223,63.17
8315328,15.522,63.0926
8315351,15.3702,63.68
8315384,16.0832,63.2359
8315415,16.8392,62.9454
8322364,14.4316,62.9927
8322367,12.6922,63.4706
8322379,12.7909,63.0436
8322399,14.6749,63.2175
8322408,14.4274,62.7422
8322410,14.42,63.3043
8322411,13.5005,63.5451
8322427,12.9358,63.5022
8322428,14.1456,62.8922
8322437,14.3136,63.4686
8322439,14.696,62.939
8322446,13.5132,63.2986
8322461,14.7745,63.0015
8322462,15.0998,63.147
8322478,14.2447,63.0912
8322484,14.0222,63.2084
8322486,14.4691,63.0691
8322492,13.8605,63.401
8322496,14.3001,63.3034
8322511,14.752,62.6398
8322518,13.7152,63.0411
8322524,13.7933,63.3282
8322577,13.9633,63.7938
8322580,13.2547,63.6055
8322586,13.2915,63.9598
8322595,14.6555,63.8664
8322605,13.1134,63.8853
8322610,12.7733,63.8058
8322611,13.8962,63.8588
8322628,14.7976,63.6413
8322643,13.4378,64.1661
8322656,13.1139,63.768
8322664,14.4116,63.9509
8322670,14.3406,63.6685
8322675,13.0718,64.1414
8322678,12.794,64.1114
8322682,12.7309,63.7364
8322696,13.289,63.6648
8323874,13.624,64.3068
8324727,12.4863,63.3308
8324813,12.4208,63.1288
8324869,12.1276,63.1995
8325071,12.3115,63.5377
8322422,13.53,63.4146
8000531,13.5182,63.8716
8301871,14.3438,63.7064
8325277,12.472,63.6321
8000537,13.4761,63.8407
8322668,14.2032,63.8471
8301020,14.8919,62.9714
8000534,13.5143,63.7787
8322482,14.8255,63.0793
8301535,13.0645,64.0697
8301797,14.1229,63.7307
8322644,12.9284,64.1032
8322530,14.1988,63.6955
8324829,12.4603,63.5036
8301789,13.3441,63.9089
8000955,14.3538,64.0814
8322566,13.4327,63.7965
8301674,15.1815,63.1425
8301457,13.6843,64.2632
8322676,13.8745,64.2436
8324859,12.2848,63.3306
8000956,14.4876,64.0513
8300175,14.652,62.8585
8301381,14.2876,63.9031
8000539,12.9042,63.2325
8322425,14.4981,63.0035
8322371,14.0229,63.4613
8322451,13.9511,63.1049
8301545,14.8942,63.8529
8322658,12.8245,63.8929
8322572,12.8418,63.6837
8000538,13.6423,63.7178
8300045,12.6365,64.0207
8300177,14.3059,63.3856
8000535,13.5686,63.6433
8300064,13.2259,63.2092
8322382,14.4693,63.3424
8322573,14.0025,63.6665
8000918,13.9068,64.1493
8000540,13.6652,63.1898
8000912,14.0582,64.0779
8314870,15.1245,63.6708
8000916,14.2398,64.0138
8301144,12.7166,63.2542
8302290,13.0694,63.7498
8300170,13.9844,63.6186
8324839,12.5968,63.3985
8315334,15.2768,63.5995
8322372,14.4981,63.5108
8301915,12.6507,63.3852
8000524,15.469,63.6079
8300211,13.7777,63.9696
8301488,12.8119,63.4984
8315253,15.5487,63.4865
8322376,12.8882,63.377
8315403,15.7214,63.3479
8302197,12.9703,63.6338
8000259,15.8684,63.3272
8301802,14.6647,63.7205
8000528,13.3908,63.4308
8000527,13.4203,63.36
8322433,14.6087,63.5705
8315306,15.9922,63.2006
8322454,14.8461,63.4084
8301652,13.0453,63.3592
8322464,13.6273,63.2661
8000532,14.2853,63.2083
8322449,14.6129,63.3521
8322516,15.0756,63.3528
8000263,15.3043,63.2198
8000260,15.4557,63.1801
8301085,15.6545,63.0899
8315277,16.2876,63.1578
8315256,16.3488,63.0298
8315424,16.575,63.0347
8300233,16.6407,62.8474
8300416,16.8148,62.6804
8300316,17.3131,62.5122
8125028,19.0819,69.2473
8125031,15.9272,68.5505
8304872,22.335,66.0234
8300445,22.4737,65.9243
8304726,22.6194,65.8566
8216940,38.8323,68.1632
8115333,10.2104,59.6219
8123110,5.9783,60.3759
8800506,-15.5124,64.3469
8000223,13.8537,64.3923
8000934,13.2993,64.7754
8101211,13.5838,64.4591
8104800,13.1292,65.0589
8105099,13.953,65.0904
8105925,12.8254,64.9059
8105938,12.6753,64.7936
8106109,12.1514,64.6854
8106133,13.1689,64.3378
8106140,11.831,64.3425
8106206,13.0098,64.6325
8106315,12.8759,64.5608
8106480,13.5536,64.4079
8106559,12.3547,64.7001
8100033,13.3929,64.7437
8000224,13.3652,64.4966
8000933,13.1138,64.6875
8106393,12.1956,64.5643
8104808,13.5042,65.083
8106148,12.887,64.4687
8104309,13.2457,65.0271
8106408,12.3681,64.4199
8106459,12.9649,64.9124
8106651,12.5656,64.6452
8106566,12.457,64.5437
8106249,12.0841,64.4352
8105954,11.944,64.4592
8106465,11.7523,64.4713
8101272,11.9193,63.4647
8105940,12.0601,63.4847
8106446,11.6595,63.3314
8106131,11.9584,63.5467
8106653,11.888,63.3149
8104893,11.8545,63.5671
8106307,11.6477,63.5795
8000894,11.4085,63.5074
8000886,11.2401,63.521
8106407,11.7418,63.4807
8106466,11.0387,63.4982
8800497,-14.3173,64.8274
8123118,6.3586,60.1215
8000172,26.097,60.8269
8301743,25.9922,60.7224
8306641,25.9339,60.6719
8306669,25.8407,60.7054
8000177,25.9042,60.4879
8300404,25.9997,60.4501
8300239,17.1693,62.8199
8300517,17.2428,62.6908
8300409,17.438,62.7581
8800391,-20.2137,63.6447
8802334,-21.9851,64.1134
8300392,17.3938,62.1659
8802315,-22.7541,64.7814
8106155,10.6097,63.3266
8102721,10.6247,63.4261
8106371,10.3904,63.3735
8121724,5.7655,59.0955
8302537,24.5759,64.5963
8304577,25.9874,64.4345
8304591,26.6301,64.4495
8304619,25.2913,64.4817
8304664,26.6701,64.2656
8307078,25.8842,64.1475
8307118,25.3553,64.2222
8307204,25.7776,64.0962
8304551,26.3227,64.4209
8304682,25.8012,64.2653
8304699,26.3209,64.2221
8304587,26.1589,64.2958
8304697,25.703,64.3921
8304649,25.4883,64.4363
8304642,25.3929,64.5893
8302553,25.0687,64.6448
8302531,24.8464,64.6538
8000312,15.5199,62.3793
8300224,16.1939,62.4131
8300273,15.9391,62.3964
8300278,15.3161,62.8641
8300287,16.075,62.5847
8300303,15.6657,62.6365
8300328,15.201,62.5198
8300337,15.7231,62.7576
8300359,15.6353,62.4078
8300425,16.7761,62.5799
8300431,15.5217,62.6082
8300444,16.9768,62.2432
8300451,16.8242,62.4265
8300457,15.2036,62.7159
8300835,15.2402,62.8397
8300925,16.7124,62.4175
8315301,15.4739,62.9622
8315431,15.6006,62.9499
8322361,14.9782,63.0525
8322392,15.1943,63.0072
8322402,12.5446,62.8972
8322419,12.7419,62.7885
8322938,15.2107,62.166
8322942,15.1303,62.4254
8322949,13.6908,62.6822
8322972,14.6843,62.3993
8323001,14.7473,62.8302
8323006,13.7168,62.8743
8323032,14.4477,62.596
8323047,13.9699,62.858
8301903,14.9611,62.7339
8300981,13.0346,62.8428
8322467,15.0564,62.839
8322403,13.3308,62.8465
8300819,15.3607,62.7268
8323066,13.5541,62.7937
8315413,15.3975,62.8399
8000880,15.6111,62.8255
8301319,13.9842,62.6835
8000879,15.7907,62.883
8300446,16.045,62.808
8300356,16.3475,62.8025
8322993,14.1092,62.7001
8322944,14.6838,62.543
8300266,16.196,62.6805
8300384,16.3839,62.5432
8300478,15.0119,62.4858
8300130,15.2784,62.3468
8300302,15.4193,62.5035
8300312,15.8302,62.6261
8300394,16.4437,62.3915
8300246,16.6068,62.3428
8300436,16.7644,62.3079
8300380,17.2066,62.2543
8802343,-21.0833,65.4121
8123052,5.3294,60.9332
8300361,23.5318,60.0678
8124983,15.8749,69.1479
8211121,59.5563,69.9336
8216871,40.7105,66.8101
8802351,-23.7049,64.7717
8123037,6.3429,61.3769
8122975,5.7363,61.3591
8104396,12.7519,65.0248
8106324,11.0116,64.4951
8300167,22.622,60.8733
8300613,22.5536,60.7018
8300468,22.4435,60.5308
8122966,6.62,61.0439
8300460,17.2664,62.3813
8101378,10.9176,63.129
8101392,10.7894,63.192
8101510,11.7238,63.1527
8101553,12.2063,62.8559
8101694,11.5183,63.1918
8101721,11.9187,62.9035
8101768,10.5592,63.2961
8101810,11.1019,63.2829
8101957,11.898,63.1106
8106644,10.4627,63.2366
8102725,12.164,62.9225
8101815,12.0942,62.9583
8101976,11.4996,63.0215
8101666,11.2285,63.086
8101765,11.1133,63.1822
8106308,10.8481,63.3517
8000576,-21.0508,64.8209
8000578,-21.0909,64.6415
8000651,-20.1404,64.8313
8801944,-20.9837,64.5409
8000643,-20.7422,64.7095
8000590,-21.3958,64.7101
8000582,-21.5431,64.6446
8802504,-21.7015,64.7355
8125146,15.0851,68.946
8800347,-19.5406,63.5615
8800346,-19.3445,63.7892
8209143,34.1838,69.2126
8203088,44.8683,68.1927
8203276,44.6809,68.1646
8100150,8.5218,60.5201
8101343,8.8514,60.3705
8101544,7.6598,60.1745
8115447,9.4964,59.6151
8115676,9.329,59.7495
8115797,9.6472,59.3924
8115915,7.6233,60.2568
8115919,8.8898,60.4079
8115932,7.9499,60.1923
8115970,7.3257,60.2189
8116004,8.4355,60.262
8116074,7.7748,60.3607
8103308,7.8126,60.3697
8116333,8.3633,60.4965
8116071,7.6809,60.4051
8101188,7.4098,60.1964
8104017,7.7899,60.1715
8104291,10.016,59.0944
8115695,8.673,60.2888
8116075,7.8774,60.272
8116180,8.4769,60.3956
8101342,8.7624,60.4529
8115730,8.9595,60.3151
8115878,9.0652,60.2403
8115800,9.2659,59.9558
8115273,9.5966,59.7999
8115389,9.7535,59.5512
8115223,9.9052,59.3422
8000226,14.322,66.1579
8104683,14.6916,66.2783
8104740,14.5046,66.244
8101485,14.3696,66.1769
8104441,14.2146,66.2641
8205277,31.9487,69.6914
8000901,13.5813,65.3221
8000903,13.2625,65.1838
8104405,14.937,65.4339
8104530,13.1019,65.6142
8104585,14.0716,65.2937
8104613,13.7417,65.463
8104672,14.4073,65.5579
8104961,13.6108,65.9229
8105116,13.4356,65.6865
8102808,13.2977,65.1749
8105103,13.4585,65.2509
8000902,13.3976,65.2385
8101741,15.1481,65.4065
8105024,14.3763,65.4336
8000899,13.3416,65.3962
8104915,13.9893,65.3988
8104609,13.931,65.5776
8104440,13.6131,65.5486
8105056,13.2985,65.6462
8104444,13.2393,65.8114
8125177,16.987,68.6641
8107003,20.9528,69.1518
8109628,20.417,69.2863
8802458,-21.3753,64.4024
8300580,23.8525,60.0586
8300712,24.2008,60.1703
8300536,24.2818,60.0749
8000208,18.2415,59.9323
8309265,17.9606,60.0742
8309147,18.0773,60.2536
8100028,5.4802,60.2542
8106259,10.6888,64.2134
8100026,5.7097,59.5642
8001013,24.5867,63.6329
8302321,24.2722,63.7057
8001007,24.3665,63.6223
8302390,24.1256,63.836
8302443,23.7184,64.0194
8309138,17.8264,60.4893
8125069,14.3579,68.2652
8115317,9.6071,59.0205
8800270,-19.7408,63.8955
8104060,8.5102,58.3696
8117388,8.4709,58.4677
8104040,8.8368,58.565
8117480,8.2968,58.3047
8122893,6.165,60.9048
8205271,29.2377,70.3758
8205841,29.551,70.1718
8205244,29.2919,70.1777
8802445,-23.9171,64.8276
8800283,-19.2767,63.5353
8205300,26.8879,70.2106
8205822,26.6288,70.2025
8203935,26.7534,70.3564
8205232,26.9684,70.4183
8125085,15.8348,68.8768
8309126,18.4376,60.4427
8101640,14.0136,65.699
8104216,14.522,66.0563
8104414,14.0383,66.0436
8104498,13.8947,65.7756
8104604,13.714,65.6975
8104821,14.4761,65.9401
8104907,14.3801,65.7823
8104968,14.0136,65.9157
8300035,14.4141,65.6885
8104745,14.1511,66.1311
8104814,14.2041,65.7106
8101617,14.0423,65.7632
8104945,13.7877,65.8434
8104367,13.7999,66.022
8300450,23.1849,59.9044
8300495,23.1449,59.9489
8300508,23.2997,60.0818
8802482,-20.3083,65.6813
8802485,-21.0358,65.1762
8201405,34.3094,68.6148
8209011,34.5037,68.73
8209330,34.7728,68.8616
8209099,34.4091,68.8761
8000514,34.5196,68.9786
8209076,34.9622,69.0243
8300584,21.4221,66.1317
8304721,21.0161,66.4779
8304738,22.0068,66.3571
8304747,22.0622,66.1017
8304782,21.6792,66.2706
8304816,21.3828,66.4991
8304880,21.6561,66.5096
8305887,20.9544,66.8889
8305930,21.2947,66.6568
8305921,20.5747,66.8958
8300936,21.7923,66.3402
8304786,21.8455,66.1727
8304755,21.199,66.5217
8304829,21.442,66.348
8304879,21.723,66.0889
8300878,21.8664,66.0349
8304800,21.9637,66.016
8304773,22.1635,65.8932
8100323,6.8272,59.4537
8121824,6.6151,59.3647
8106274,11.2665,63.376
8125116,16.8586,68.1501
8205202,26.6953,70.3944
8000344,24.5993,63.4631
8302307,24.8973,64.0748
8302359,24.7087,63.7944
8302408,24.2185,63.9971
8307108,24.8123,63.6179
8307207,25.1299,63.975
8307215,25.5356,63.8773
8301070,24.8533,63.5112
8000229,24.961,63.5513
8307137,25.0503,63.6438
8307288,25.5406,63.6977
8302230,24.8707,63.9505
8302431,24.3802,64.0896
8000055,23.7354,60.623
8300727,22.7377,60.6806
8000231,23.4673,60.6644
8000061,22.9269,60.6169
8300545,22.6737,60.4845
8802145,-19.0024,65.7028
8118960,10.0418,63.2313
8220163,58.7098,68.1818
8220511,59.0597,68.2976
8203155,44.8589,67.5021
8202024,59.0695,67.8986
8207806,59.6765,67.625
8208121,59.4331,67.6765
8220128,59.9513,68.0353
8220278,59.8898,67.9457
8220400,60.3308,67.9395
8220541,60.3441,68.1187
8220388,59.338,67.9603
8220366,59.972,67.8255
8220222,59.6772,67.8072
8220294,59.8217,68.0281
8220220,59.9866,68.1889
8220500,59.5689,68.1583
8211944,58.8129,68.9074
8000573,17.5719,67.8044
8000819,16.4289,67.1877
8000854,19.0879,67.5098
8000987,20.3313,66.7592
8300480,18.867,66.8795
8300481,19.1234,66.7836
8300485,18.2693,66.9186
8300486,18.6175,66.943
8300487,18.5636,66.8587
8300555,17.8968,67.6607
8301750,17.0493,68.0343
8302571,19.6154,67.1819
8302573,18.5101,67.4504
8302584,19.7023,67.0277
8302590,19.3637,67.2279
8304815,20.2008,66.2777
8304864,20.4182,66.3885
8305939,20.1594,66.9423
8311280,17.7328,67.6828
8311283,18.7254,67.343
8311317,19.2729,67.375
8311337,17.4444,67.4712
8311374,17.4993,67.9081
8311392,18.1635,67.4735
8311396,17.8572,67.5497
8311397,17.1821,67.9006
8311402,19.6498,67.3985
8311437,18.4276,67.4107
8311555,16.977,68.1257
8312987,19.0815,67.2034
8312991,17.1394,67.1334
8312993,17.755,66.7909
8312997,18.2221,67.2134
8313006,18.4644,67.031
8313008,19.4508,67.0765
8313010,19.2264,66.6674
8313011,19.0458,66.5191
8313012,17.5541,67.1053
8313014,17.6584,67.3163
8313032,18.0369,66.9453
8313033,19.3623,66.6064
8313035,19.3621,66.9462
8313047,18.8498,66.714
8313057,18.8152,66.9599
8313060,18.3786,66.9698
8313063,19.6233,66.8819
8313065,18.2485,66.8337
8313072,18.3755,66.8528
8313074,19.7503,67.2312
8313079,18.8879,66.7618
8313088,18.7449,67.1274
8313106,19.8441,67.1139
8313107,19.1508,66.3975
8313120,19.1222,66.9939
8313128,19.9429,67.0687
8319055,16.8114,67.7137
8319146,16.7571,67.8102
8319155,16.538,67.3226
8319156,17.0937,67.8953
8319205,16.1978,67.3343
8319216,16.7536,67.6432
8319218,16.4462,67.2541
8319259,16.9039,67.3714
8301428,17.1941,67.9997
8302071,16.7273,67.6335
8319101,16.9173,67.9429
8301521,17.158,67.869
8001028,16.5764,67.5871
8301939,16.4288,67.2316
8301792,17.3956,67.8559
8301486,17.0752,68.1256
8301361,17.9717,67.374
8301012,17.5973,67.9786
8000572,17.4,67.8108
8301333,18.1205,66.7647
8313080,17.4851,66.9639
8000898,18.0967,67.1691
8318968,17.0365,67.7382
8000853,17.7444,67.9272
8313070,17.7089,66.9103
8313091,20.0049,67.264
8000818,16.714,67.266
8313023,18.6016,67.2148
8304718,20.8707,66.0184
8000897,18.2125,67.1456
8312982,19.2609,66.8266
8301736,18.2713,67.1425
8300160,18.9073,67.4534
8313053,18.466,67.1306
8311447,17.7708,67.7737
8301097,18.7663,66.6365
8311417,17.1636,67.7021
8311436,17.9981,67.7305
8301969,18.1069,67.7191
8311375,18.3296,67.6089
8319171,16.3227,67.5066
8313004,18.8829,66.5543
8300126,17.277,67.3565
8301938,18.5131,67.5531
8300044,17.9812,67.0688
8313073,19.3127,66.5045
8313003,18.495,66.9848
8301188,16.9277,67.5354
8318967,17.0354,67.5353
8311445,18.3983,67.5071
8301224,19.6527,66.4227
8000574,17.3509,67.6173
8000575,17.4316,67.6916
8000808,18.0276,66.8751
8000571,17.5537,67.6255
8302554,18.2445,67.5528
8000807,19.3041,66.7302
8313044,19.7126,66.734
8000569,18.7064,67.4167
8300970,19.5559,66.7641
8000989,19.9408,66.5985
8000988,20.4596,66.4719
8000568,19.2042,67.2225
8313052,19.8673,67.0072
8000509,19.7253,66.95
8000984,19.8244,66.9118
8000971,19.8659,66.8351
8000985,19.9569,66.8879
8000278,20.0658,66.769
8000986,20.3767,66.688
8304807,20.5248,66.623
8304836,20.7761,66.321
8300447,21.0755,66.2203
8304861,21.2553,65.957
8304803,21.4049,65.9267
8304826,21.6327,65.931
8304454,21.6908,65.7547
8000174,26.6427,60.6942
8306502,26.4636,60.7523
8307684,26.129,60.69
8307809,26.2714,60.769
8306610,26.3806,60.5409
8000173,26.3379,60.6065
8306640,26.4639,60.5139
8800227,-16.8009,64.0864
8203137,44.2841,68.3992
8800226,-19.8032,63.5786
8203136,45.867,67.8846
8117044,9.2911,58.8121
8203187,45.459,68.3097
8102736,15.9003,67.3174
8127716,15.7878,67.3613
8205408,32.1458,69.8324
8118913,9.5494,63.3905
8302763,24.5232,66.054
8302765,24.4364,65.8919
8205419,29.3142,69.5757
8101861,-1.2383,60.1985
8127724,15.2134,67.8071
8118926,8.7156,63.0942
8302758,23.1866,65.8758
8304495,21.3587,65.1828
8203172,44.6486,68.4362
8101785,-1.1265,60.6257
8125753,19.8944,69.3846
8000715,24.3139,69.5087
8200579,28.0502,69.8759
8200583,27.7574,69.9141
8201243,24.4171,69.7531
8205302,26.6893,69.6079
8205311,26.9972,69.5554
8205312,27.2175,69.5572
8205464,26.662,70.0439
8205536,28.3493,70.2683
8205596,27.6704,69.7462
8205597,27.3346,70.1393
8205613,26.5646,69.7468
8205682,26.0698,69.9265
8205705,26.4233,69.6864
8205818,27.7238,70.2473
8207088,23.9672,68.9427
8207141,24.8557,68.7109
8207456,24.6256,68.9638
8207493,25.1116,68.8071
8207521,24.2787,68.8874
8209493,25.4555,69.5029
8209568,25.1168,69.5259
8209656,26.282,69.5545
8209709,25.6957,69.7235
8209863,24.1705,69.4947
8209928,25.45,69.2934
8209962,26.2321,69.3969
8210274,25.8779,69.8088
8210323,24.7175,69.6519
8210500,24.2667,69.2534
8205797,26.3787,69.8353
8207426,24.9253,68.9683
8207073,25.7133,68.9785
8205725,27.492,69.8988
8210298,24.3092,69.3815
8205653,27.1404,69.69
8000714,24.6729,69.5441
8207272,24.361,69.0992
8000712,24.7672,69.5474
8207284,25.4367,69.1173
8207109,24.5104,69.164
8205791,26.9816,69.8321
8209602,24.8951,69.2416
8000711,24.6386,69.402
8210009,25.1454,69.3246
8207161,25.7494,69.1233
8209957,25.7965,69.2651
8209985,25.3173,69.3904
8209603,25.8548,69.5008
8200588,26.1303,69.6646
8205424,26.4728,69.9655
8205286,26.7802,69.9248
8205353,27.0414,69.9731
8205886,27.2516,70.0024
8205712,27.57,70.0874
8205317,28.1364,70.1227
8205755,28.1549,70.2614
8205331,28.2515,70.3896
8103480,14.581,67.3238
8800176,-17.5264,64.0409
8300386,27.369,66.7022
8300398,27.7404,66.5874
8300399,27.2978,66.5658
8301349,24.7449,67.0032
8301419,25.3825,67.0453
8301423,24.2415,68.0221
8301456,25.1827,67.2385
8301479,25.2596,66.9334
8301500,24.5864,68.5601
8301602,23.8252,68.7245
8301733,24.4992,68.3583
8301747,24.6083,68.2425
8301757,23.3853,68.3319
8301769,23.6044,68.5238
8301807,24.9107,68.2495
8301861,25.5722,67.9061
8301899,25.1166,67.4163
8301933,25.2232,68.1188
8301960,24.5659,67.4865
8301961,24.616,67.6801
8301976,24.6516,67.1657
8301982,24.771,67.5688
8302001,24.7403,67.892
8302006,25.5077,67.463
8302029,25.6996,67.8182
8302101,25.5953,67.6643
8302110,24.6244,67.2929
8302160,25.5078,68.0417
8302473,26.6032,68.0218
8302532,26.3382,68.0855
8302541,26.3614,68.0982
8302548,26.0014,68.1305
8302561,23.7629,68.6958
8302724,27.8279,67.7773
8302725,27.8682,68.0155
8302773,27.2448,68.0251
8302805,27.9381,68.0321
8302809,27.8116,68.0461
8302857,24.7139,66.219
8302903,25.5496,66.0649
8302917,25.0724,66.3093
8305200,27.5184,67.7775
8305206,28.0353,67.5801
8305210,27.0451,67.4645
8305224,26.7987,67.3753
8305255,27.1021,67.6566
8305266,26.379,67.8407
8305293,26.4993,67.6872
8305315,27.7502,67.6673
8305322,27.1909,67.2398
8305339,26.2647,67.4072
8305349,26.9898,67.7727
8305355,27.7949,67.5498
8305368,25.8319,67.7562
8305375,25.7288,67.2166
8305383,26.4438,67.433
8305397,26.0986,67.987
8305400,25.7527,68.1478
8305422,27.0281,68.1546
8305433,26.1142,68.2269
8305454,27.5472,68.0958
8305464,27.0143,67.9553
8305466,26.486,68.0665
8305473,28.0197,68.1752
8305474,27.8264,68.1206
8305484,26.6515,68.1975
8305502,27.9018,67.8977
8305513,27.2115,67.9263
8305517,27.6075,68.1155
8305546,28.5578,67.9959
8305588,26.55,68.1788
8305628,27.6336,66.479
8305635,25.6914,66.688
8305642,26.6809,67.0156
8305647,27.7456,66.677
8305680,27.7739,66.8782
8305689,27.0452,66.6112
8305692,28.2509,66.696
8305695,25.707,66.5702
8305700,26.7837,66.5518
8305701,27.1061,67.0643
8305703,26.0812,66.9534
8305709,25.5192,66.5987
8305713,25.9521,67.0193
8305727,27.7822,66.5998
8305729,25.6195,66.7499
8305733,26.5089,66.7984
8305751,27.1069,66.7484
8305760,26.2233,67.1422
8305761,27.5688,66.7327
8305767,27.283,66.8138
8305771,26.9335,66.9924
8305795,27.482,66.662
8305806,25.5771,67.2621
8305810,25.33,66.7077
8305818,27.8389,66.6207
8305823,27.5931,66.5608
8305827,24.9729,66.7722
8306256,25.2567,66.4728
8306271,26.7514,66.2739
8306272,27.7489,66.386
8306353,25.8316,66.2611
8306356,26.5252,66.4801
8308837,29.0042,67.9733
8308894,30.3711,67.252
8308900,29.3851,67.2156
8308929,29.0332,67.4756
8308978,29.7671,67.0426
8308982,30.1291,67.4244
8308984,28.5744,67.0717
8308989,29.1533,67.3172
8308993,28.9802,67.7536
8309007,29.677,67.2585
8309009,28.6503,67.7254
8309030,29.4716,67.5139
8309045,28.2992,67.7516
8310059,27.7543,66.2942
8310316,29.4265,66.8025
8310332,29.5354,66.9557
8310343,28.8904,66.8325
8301968,26.8244,67.3605
8301791,25.7161,66.65
8305330,26.7764,67.3671
8305645,25.8661,66.6663
8301746,26.1457,67.4284
8301110,27.8753,66.35
8301548,24.0531,68.7072
8305623,26.4404,67.1718
8300669,28.0531,66.2463
8000481,24.9477,66.9662
8305826,26.6949,66.7524
8308944,29.8119,67.4683
8301812,28.4494,66.2747
8301618,23.8078,68.4992
8300928,25.9978,67.2754
8302043,25.0178,68.0101
8301510,24.3896,68.6058
8305352,27.2912,67.609
